,classs,displayid,dps,flags2,id,level,name,reqlevel,slot,slotbak,speed,subclass,firstseenpatch,popularity,contentPhase,side,reqclass,armor,commondrop,reqrace
1278,2,19535,8.62,8192,1820,22,8Wooden Maul,17,17,17,2.90,5, 0,16,1,,,,true,
1279,2,5226,9.00,8192,1197,15,7Giant Mace,10,17,17,3.50,5, 0,16,1,,,,,
1280,2,19534,7.41,8192,1814,19,8Battered Mallet,14,17,17,2.90,5, 0,14,1,,,,true,
1281,2,19546,13.75,8192,3571,21,6Trogg Beater,16,17,17,3.60,5, 0,12,1,,,,,
1282,2,19533,5.67,8192,1514,14,8Rusty Warhammer,9,17,17,3.00,5, 0,12,1,,,,true,
1283,2,8690,1.38,8192,2361,2,7Battleworn Hammer,,17,17,2.90,5, 0,12,1,,,,,
1284,2,8298,6.45,8192,5595,11,7Thicket Hammer,1,17,17,3.10,5, 0,11,1,1,,,,
1285,2,19544,2.59,8192,5579,5,7Militia Warhammer,2,17,17,2.90,5, 0,11,1,1,,,,
1286,2,8593,12.57,8192,2026,21,7Rock Hammer,16,17,17,3.70,5, 0,9,1,,,,,
1287,2,19614,5.00,8192,2501,9,7Wooden Warhammer,4,17,17,3.00,5, 0,9,1,,,,,
1288,2,19601,1.56,8192,2480,3,7Large Club,,17,17,3.20,5, 0,9,1,,,,,
1289,2,19627,1.56,8192,2486,3,7Large Stone Mace,,17,17,3.20,5, 0,9,1},,,,,
1290,2,7324,24.64,8192,3853,36,6Moonsteel Broadsword,31,17,17,2.80,8, 0,13388,1,,,,,
1291,2,22906,59.43,8192,12592,63,4Blackblade of Shahram,58,17,17,3.50,8, 0,8730,1,,,,,
1292,2,20616,52.12,8192,9372,55,4Sul'thraze the Lasher,50,17,17,2.60,8, 0,7364,1,,,,,
1293,2,22731,35.52,8192,6977,40,5Whirlwind Sword,30,17,17,2.90,8, 0,3989,1,,1,,,
1294,2,35097,90.00,8192,22691,86,4Corrupted Ashbringer,60,17,17,3.60,8, 0,3876,6,,,,,
1295,2,32199,75.88,8192,17076,77,4Bonereaver's Edge,60,17,17,3.40,8, 0,3756,1,,,,,
1296,2,20191,43.39,8192,1982,44,4Nightblade,39,17,17,2.80,8, 0,3182,1,,,,,
1297,2,28624,45.00,8192,13052,52,5Warmonger,47,17,17,3.00,8, 0,3092,1,,,,,
1298,2,20193,42.69,8192,9418,49,5Stoneslayer,44,17,17,3.90,8, 0,2986,1,,,,,
1299,2,24049,53.82,8192,13348,63,5Demonshear,58,17,17,3.80,8, 0,2591,1,,,,,
1300,2,24166,59.44,8192,13505,63,4Runeblade of Baron Rivendare,58,17,17,3.60,8, 0,2325,1,,,,,
1301,2,34112,64.71,8192,18822,68,4Obsidian Edged Blade,60,17,17,3.40,8, 0,2274,1,,,,,
1302,2,20190,53.85,8192,647,57,4Destiny,52,17,17,2.60,8, 0,2240,1,,,,,
1303,2,24813,53.83,8192,12790,63,5Arcanite Champion,58,17,17,3.00,8, 0,2147,1,,,,,
1304,2,32000,81.86,8192,19364,81,4Ashkandi-Greatsword of the Brotherhood,60,17,17,3.50,8, 0,2115,3,,,,,
1305,2,20185,25.61,8192,6909,31,5Strike of the Hydra,26,17,17,3.30,8, 0,2110,1,,,,,
1306,2,20251,23.94,8192,2000,35,6Archeus,28,17,17,3.30,8, 0,2064,1,1,,,,
1307,2,19779,37.27,8192,10758,42,5X'caliboar,35,17,17,3.30,8, 0,1993,1,,,,,
1308,2,20188,34.72,8192,1604,45,6Chromatic Sword,40,17,17,3.60,8, 0,1776,1,,,,,
1309,2,5193,60.24,8192,2801,64,4Blade of Hanna,59,17,17,2.10,8, 0,1548,1,,,,,
1310,2,33033,44.85,8192,20504,52,5Lightforged Blade,47,17,17,3.30,8, 0,1414,4,,,,,
1311,2,20153,21.03,8192,2205,25,5Duskbringer,20,17,17,3.40,8, 0,1340,1,,,,,
1312,2,20172,30.17,8192,7689,35,5Morbid Dawn,30,17,17,2.90,8, 0,1336,1,,,,,
1313,2,26676,53.94,8192,13982,63,5Warblade of Caer Darrow,57,17,17,3.30,8, 0,1323,1,1,,,,
1314,2,23264,45.00,8192,7960,52,5Truesilver Champion,47,17,17,3.00,8, 0,1310,1,,,,,
1315,2,28598,38.93,8192,13051,44,5Witchfury,39,17,17,2.80,8, 0,1269,1,,,,,
1316,2,20071,19.60,8192,12992,23,5Searing Blade,18,17,17,2.50,8, 0,1107,1,,,,,
1317,2,28675,42.58,8192,13043,49,5Blade of the Titans,44,17,17,3.30,8, 0,1054,1,,,,,
1318,2,20155,15.88,8192,4818,24,6Executioner's Sword,19,17,17,3.40,8, 0,1040,1,,,,,
1319,2,18409,23.91,8192,9490,29,5Gizmotron Megachopper,24,17,17,3.20,8, 0,968,1,,,,,
1320,2,30853,53.91,8192,18520,63,5Barbarous Blade,58,17,17,3.20,8, 0,940,2,,,,,
1321,2,20198,45.93,8192,12463,53,5Drakefang Butcher,48,17,17,2.70,8, 0,859,1,,,,,
1322,2,20149,32.59,8192,10573,37,5Boneslasher,32,17,17,2.70,8, 0,843,1,,,,,
1323,2,20252,28.82,8192,3854,40,6Frost Tiger Blade,35,17,17,3.40,8, 0,797,1,,,,,
1324,2,20250,21.67,8192,3209,32,6Ancient War Sword,23,17,17,3.30,8, 0,765,1,1,,,,
1325,2,28768,21.72,8192,13041,26,5Guardian Blade,21,17,17,2.90,8, 0,765,1,,,40,,
1326,2,20151,27.76,8192,2877,33,5Combatant Claymore,28,17,17,2.90,8, 0,731,1,,,,,
1327,2,24255,49.67,8192,12782,58,5Corruption,53,17,17,3.00,8, 0,715,1,,,,,
1328,2,20180,21.67,8192,3822,32,6Runic Darkblade,19,17,17,3.30,8, 0,702,1,2,,,,
1329,2,32603,64.61,8192,19854,68,4Zin'rokh-Destroyer of Worlds,60,17,17,3.80,8, 0,665,4,,,,,
1330,2,31999,70.74,8192,19334,73,4The Untamed Blade,60,17,17,3.40,8, 0,616,3,,,,,
1331,2,28707,23.75,8192,13049,29,5Deanship Claymore,26,17,17,2.80,8, 0,592,1,,,,,
1332,2,20249,31.29,8192,9385,36,5Archaic Defender,31,17,17,3.10,8, 0,574,1,,,100,,
1333,2,20177,18.23,8192,6741,29,7Orcish War Sword,25,17,17,3.10,8, 0,574,1,2,,,,
1334,2,31996,77.37,8192,18876,78,4Grand Marshal's Claymore,60,17,17,3.80,8, 0,559,2,,,,,
1335,2,20078,11.21,8192,1566,17,6Edge of the People's Militia,9,17,17,2.90,8, 0,496,1,1,,,,
1336,2,20167,17.50,8192,6641,26,6Haunting Blade,21,17,17,3.80,8, 0,451,1,,,,,
1337,2,28678,36.52,8192,13042,41,5Sword of the Magistrate,36,17,17,3.30,8, 0,447,1,,,,,
1338,2,28546,32.50,8192,15251,43,6Headstriker Sword,38,17,17,2.40,8, 0,440,1,,,,,
1339,2,16147,16.00,8192,7957,26,7Bronze Greatsword,21,17,17,3.00,8, 0,431,1,,,,,
1340,2,26591,7.14,8192,8178,10,6Training Sword,5,17,17,3.50,8, 0,410,1,,,,,
1341,2,20174,21.61,8192,3417,26,5Onyx Claymore,21,17,17,2.80,8, 0,406,1,,,,,
1342,2,28717,51.43,8192,13053,60,5Doombringer,55,17,17,2.80,8, 0,389,1,,,,,
1343,2,25649,52.14,8192,14541,61,5Barovian Family Sword,56,17,17,2.10,8, 0,378,1,,,,,
1344,2,28714,48.87,8192,13044,57,5Demonslayer,52,17,17,3.10,8, 0,373,1,,,,,
1345,2,7319,14.60,8192,4817,22,6Blessed Claymore,17,17,17,2.50,8, 0,369,1,,,,,
1346,2,23683,53.03,8192,13163,62,5Relentless Scythe,57,17,17,3.30,8, 0,362,1,,,,,
1347,2,34304,81.88,8192,21679,81,4Kalimdor's Revenge,60,17,17,3.20,8, 0,347,5,,,,,
1348,2,31998,77.37,8192,18877,78,4High Warlord's Greatsword,60,17,17,3.80,8, 0,326,2,,,,,
1349,2,20189,41.96,8192,10628,48,5Deathblow,43,17,17,2.80,8, 0,318,1,,,,,
1350,2,30886,64.66,8192,18542,68,4Typhoon,60,17,17,2.90,8, 0,303,2,,,,,
1351,2,26674,48.94,8192,16039,57,5Ta'Kierthan Songblade,52,17,17,3.30,8, 0,298,1,,,,,
1352,2,20638,30.00,8192,1986,41,6Gutrender,36,17,17,2.60,8, 0,294,1,,,,,
1353,2,20087,12.50,8192,1387,19,6Ghoulfang,14,17,17,3.60,8, 0,291,1,,,,,
1354,2,35255,81.81,8192,22813,81,4Claymore of Unholy Might,60,17,17,3.60,8, 0,278,6,,,,,
1355,2,20179,22.88,8192,1975,28,5Pysan's Old Greatsword,23,17,17,3.30,8, 0,271,1,,,,,
1356,2,20182,21.09,8192,5614,31,6Seraph's Strike,13,17,17,3.20,8, 0,256,1,1,,,,
1357,2,9055,21.61,8192,5813,32,6Emil's Brand,24,17,17,3.10,8, 0,250,1,1,,,,
1358,2,8000,13.10,8192,5182,20,6Shiver Blade,15,17,17,2.90,8, 0,222,1,,,,,
1359,2,33123,52.92,8192,20669,62,5Darkstone Claymore,57,17,17,3.60,8, 0,219,4,,,,,
1360,2,33882,62.50,8192,21492,66,4Manslayer of the Qiraji,60,17,17,3.60,8, 0,189,5,,,,,
1361,2,20080,17.50,8192,15249,26,6Polished Zweihander,21,17,17,3.60,8, 0,178,1,,,,,
1362,2,20184,23.87,8192,3197,35,6Stonecutter Claymore,30,17,17,3.10,8, 0,167,1,,,,,
1363,2,20196,12.59,8192,3487,19,6Heavy Copper Broadsword,14,17,17,2.70,8, 0,155,1,,,,,
1364,2,18342,36.45,8192,8199,47,6Battlefield Destroyer,42,17,17,3.10,8, 0,150,1,,,,,
1365,2,20121,13.03,8192,5615,20,6Woodsman Sword,12,17,17,3.30,8, 0,149,1,1,,,,
1366,2,28245,12.60,8192,11854,19,6Samophlange Screwdriver,10,17,17,2.50,8, 0,125,1,2,,,,
1367,2,21775,48.13,8192,11786,56,5Stone of the Earth,51,17,17,3.20,8, 0,120,1,,,280,,
1368,2,20186,18.97,8192,3206,28,6Cavalier Two-hander,23,17,17,2.90,8, 0,120,1,,,,,
1369,2,20119,11.91,8192,6186,18,6Trogg Slicer,13,17,17,3.40,8, 0,120,1,1,,,,
1370,2,26590,8.33,8192,3192,12,6Short Bastard Sword,7,17,17,3.00,8, 0,118,1,,,,,
1371,2,20111,10.71,8192,4567,16,6Merc Sword,11,17,17,2.80,8, 0,116,1,,,,,
1372,2,22654,41.20,8192,12469,47,5Mutilator,42,17,17,2.50,8, 0,108,1,,,,,
1373,2,28536,21.72,8192,15250,32,6Glimmering Flamberge,27,17,17,3.20,8, 0,108,1,,,,,
1374,2,23224,40.42,8192,12764,52,6Thorium Greatsword,47,17,17,3.60,8, 0,94,1,,,,,
1375,2,28529,44.26,8192,15255,57,6Gallant Flamberge,52,17,17,3.40,8, 0,93,1,,,,,
1376,2,26586,30.17,8192,1625,41,6Exquisite Flamberge,36,17,17,3.00,8, 0,88,1,,,,,
1377,2,26589,47.95,8192,15257,62,6Shin Blade,57,17,17,2.20,8, 0,85,1,,,,,
1378,2,28576,45.79,8192,15256,59,6Massacre Sword,54,17,17,3.80,8, 0,85,1,,,,,
1379,2,28535,13.10,8192,15248,20,6Gleaming Claymore,15,17,17,2.90,8, 0,85,1,,,,true,
1380,2,22097,15.97,8192,922,26,7Dacian Falx,21,17,17,3.10,8, 0,81,1,,,,,
1381,2,5176,19.70,8192,2014,29,6Black Metal Greatsword,24,17,17,3.30,8, 0,78,1,,,,,
1382,2,28321,40.43,8192,15253,52,6Beheading Blade,47,17,17,3.50,8, 0,76,1,,,,,
1383,2,26585,11.77,8192,3196,18,6Edged Bastard Sword,13,17,17,3.10,8, 0,72,1,,,,true,
1384,2,20072,10.00,8192,3188,15,6Coral Claymore,10,17,17,2.80,8, 0,69,1,,,,,
1385,2,22095,9.06,8192,1198,15,7Claymore,10,17,17,3.20,8, 0,65,1,,,,,
1386,2,18354,3.75,8192,8177,7,7Practice Sword,2,17,17,3.20,8, 0,60,1,,,,,
1387,2,30778,44.29,8192,18410,57,6Sprinter's Sword,54,17,17,2.80,8, 0,53,2,,,,,
1388,2,28465,37.97,8192,15252,49,6Tusker Sword,44,17,17,3.70,8, 0,50,1,,,,,
1389,2,28517,50.56,8192,15258,65,6Divine Warblade,60,17,17,2.70,8, 0,48,1,,,,,
1390,2,20112,7.59,8192,4939,11,6Steady Bastard Sword,4,17,17,2.70,8, 0,47,1,2,,,,
1391,2,20038,11.41,8192,2204,17,6Brashclaw's Skewer,12,17,17,3.20,8, 0,46,1,,,,,
1392,2,28347,41.82,8192,15254,54,6Dark Espadon,49,17,17,3.30,8, 0,41,1,,,,,
1393,2,20152,20.47,8192,2084,30,6Darksteel Bastard Sword,25,17,17,3.20,8, 0,39,1,,,,,
1394,2,20091,11.79,8192,2822,18,6Mo'grosh Toothpick,13,17,17,2.80,8, 0,38,1,,,,,
1395,2,20150,13.79,8192,3781,34,8Broad Claymore,29,17,17,3.30,8, 0,36,1,,,,true,
1396,2,20170,19.74,8192,913,29,6Huge Ogre Sword,24,17,17,3.80,8, 0,34,1,,,,,
1397,2,20069,7.17,8192,9602,10,6Brushwood Blade,,17,17,3.00,8, 0,31,1,,,,,
1398,2,20195,26.90,8192,13817,58,8Tapered Greatsword,53,17,17,2.90,8, 0,30,1,,,,true,
1399,2,22094,3.62,8192,2489,7,7Two-handed Sword,2,17,17,2.90,8, 0,30,1,,,,,
1400,2,22084,23.13,8192,2521,36,7Flamberge,31,17,17,3.20,8, 0,28,1,,,,,
1401,2,20109,13.10,8192,1460,20,6Shadowhide Two-handed Sword,15,17,17,2.90,8, 0,28,1,,,,,
1402,2,20071,6.33,8192,7955,11,7Copper Claymore,6,17,17,3.00,8, 0,27,1,,,,,
1403,2,4129,11.41,8192,1830,28,8Long Bastard Sword,23,17,17,3.20,8, 0,23,1,,,,true,
1404,2,22098,33.57,8192,2529,46,7Zweihander,41,17,17,2.80,8, 0,22,1,,,,,
1405,2,20195,18.71,8192,4018,42,8Whetted Claymore,37,17,17,3.10,8, 0,22,1,,,,true,
1406,2,20183,9.67,8192,1818,24,8Standard Claymore,19,17,17,3.00,8, 0,22,1,,,,true,
1407,2,20117,1.56,8192,2754,3,7Tarnished Bastard Sword,,17,17,3.20,8, 0,17,1,,,,,
1408,2,20084,2.73,8192,5779,5,7Forsaken Bastard Sword,2,17,17,3.30,8, 0,16,1,2,,,,
1409,2,22093,2.17,8192,1194,4,7Bastard Sword,,17,17,3.00,8, 0,16,1,,,,,
1410,2,20074,2.97,8192,1412,7,8Crude Bastard Sword,2,17,17,3.20,8, 0,15,1,,,,true,
1411,2,20092,5.69,8192,1513,14,8Old Greatsword,9,17,17,3.60,8, 0,13,1,,,,true,
1412,2,22096,12.59,8192,2024,21,7Espadon,16,17,17,2.90,8, 0,10,1,,,,,
1413,2,2380,1.96,8192,2128,4,7Scratched Claymore,,17,17,2.80,8, 0,9,1,,,,,
1414,2,20037,6.61,8192,1811,17,8Blunt Claymore,12,17,17,3.10,8, 0,8,1,,,,true,
1415,2,2399,5.00,8192,2497,9,7Rusted Claymore,4,17,17,3.10,8, 0,6,1},,,,,
1416,2,31338,43.97,8192,18713,75,4Rhok'delar-Longbow of the Ancient Keepers,60,15,15,2.90,2, 0,8663,1,,4,,,
1417,2,20552,25.00,8192,2825,42,4Bow of Searing Arrows,37,15,15,2.70,2, 0,6340,1,,,,,
1418,2,20554,30.31,8192,2824,53,4Hurricane,48,15,15,1.60,2, 0,3200,1,,,,,
1419,2,29932,27.32,8192,17753,53,5Verdant Keeper's Aim,45,15,15,2.80,2, 0,3199,1,,,,,
1420,2,20555,19.38,8192,17686,43,6Master Hunter's Bow,28,15,15,2.40,2, 0,2387,1,,,,,
1421,2,30926,31.25,8192,18680,61,5Ancient Bone Bow,56,15,15,2.80,2, 0,2283,1,,,,,
1422,2,20652,9.58,8192,6469,24,5Venomstrike,19,15,15,2.40,2, 0,1960,1,,,,,
1423,2,20673,12.59,8192,3021,25,5Ranger Bow,20,15,15,2.70,2, 0,1955,1,,,,,
1424,2,28827,31.80,8192,16996,62,5Gorewood Bow,56,15,15,2.50,2, 0,1885,1,,,,,
1425,2,20650,16.18,8192,6696,32,5Nightstalker Bow,27,15,15,1.70,2, 0,1749,1,,,,,
1426,2,30927,39.60,8192,17069,69,4Striker's Mark,60,15,15,2.50,2, 0,1538,1,,,,,
1427,2,25602,20.71,8192,13020,39,5Skystriker Bow,34,15,15,2.10,2, 0,1355,1,,,,,
1428,2,21113,22.75,8192,11308,49,6Sylvan Shortbow,44,15,15,2.00,2, 0,1275,1,,,,,
1429,2,20664,12.07,8192,3493,30,6Raptor's End,22,15,15,2.90,2, 0,1165,1,1,,,,
1430,2,30683,29.79,8192,18323,58,5Satyr's Bow,53,15,15,2.40,2, 0,1144,2,,,,,
1431,2,28772,16.11,8192,13019,32,5Harpyclaw Short Bow,27,15,15,1.80,2, 0,1107,1,,,,,
1432,2,20649,15.89,8192,10567,38,5Quillshooter,33,15,15,2.80,2, 0,974,1,,,,,
1433,2,28813,30.23,8192,12653,59,5Riphook,54,15,15,2.20,2, 0,883,1,,,,,
1434,2,32079,11.67,8192,20437,23,5Outrider's Bow,18,15,15,2.40,2, 0,853,3,,,,,
1435,2,21112,21.96,8192,11307,47,6Massive Longbow,42,15,15,2.80,2, 0,825,1,,,,,
1436,2,20669,10.56,8192,3078,26,6Naga Heartpiercer,21,15,15,1.80,2, 0,740,1,,,,,
1437,2,20556,21.85,8192,9426,41,5Monolithic Bow,36,15,15,2.70,2, 0,736,1,,,,,
1438,2,20666,11.96,8192,6739,29,6Cliffrunner's Aim,20,15,15,2.30,2, 0,734,1,2,,,,
1439,2,31622,23.60,8192,19114,51,6Highland Bow,46,15,15,2.50,2, 0,712,1,2,,,,
1440,2,28766,28.33,8192,13022,55,5Gryphonwing Long Bow,50,15,15,2.70,2, 0,688,1,,,,,
1441,2,32081,22.71,8192,19564,43,5Outrunner's Bow,38,15,15,2.40,2, 0,682,3,,,,,
1442,2,32081,11.67,8192,20438,23,5Outrunner's Bow,18,15,15,2.40,2, 0,664,3,,,,,
1443,2,28801,24.50,8192,13021,47,5Needle Threader,42,15,15,2.00,2, 0,633,1,,,,,
1444,2,20714,5.77,8192,2507,16,7Laminated Recurve Bow,11,15,15,2.60,2, 0,564,1,,,,,
1445,2,20713,12.95,8192,11306,32,6Sturdy Recurve,27,15,15,2.20,2, 0,556,1,,,,,
1446,2,35870,50.86,8192,22811,83,4Soulstring,60,15,15,2.90,2, 0,493,6,,,,,
1447,2,20555,20.83,8192,4110,45,6Master Hunter's Bow,,15,15,2.40,2, 0,480,1,,,,,
1448,2,25606,32.22,8192,13023,63,5Eaglehorn Long Bow,58,15,15,1.80,2, 0,476,1,,,,,
1449,2,4426,18.16,8192,4087,41,6Trueshot Bow,36,15,15,1.90,2, 0,475,1,,,,,
1450,2,32079,22.71,8192,19560,43,5Outrider's Bow,38,15,15,2.40,2, 0,429,3,,,,,
1451,2,20675,7.50,8192,3026,21,7Reinforced Bow,16,15,15,2.20,2, 0,425,1,,,,,
1452,2,28575,14.29,8192,15286,35,6Long Redwood Bow,30,15,15,2.80,2, 0,415,1,,,,,
1453,2,20667,11.35,8192,3742,28,6Bow of Plunder,19,15,15,2.60,2, 0,373,1,2,,,,
1454,2,32081,16.67,8192,19565,33,5Outrunner's Bow,28,15,15,2.40,2, 0,362,3,,,,,
1455,2,25604,24.52,8192,10624,47,5Stinging Bow,42,15,15,2.10,2, 0,357,1,,,,,
1456,2,20550,7.41,8192,11304,19,6Fine Longbow,14,15,15,2.70,2, 0,342,1,,,,,
1457,2,18350,4.62,8192,8180,11,6Hunting Bow,6,15,15,2.60,2, 0,337,1,,,,,
1458,2,20672,9.21,8192,3039,23,6Short Ash Bow,18,15,15,1.90,2, 0,326,1,,,,true,
1459,2,28515,24.64,8192,15294,53,6Siege Bow,48,15,15,2.80,2, 0,325,1,,,,,
1460,2,32080,44.04,8192,19350,75,4Heartstriker,60,15,15,2.60,2, 0,316,3,,,,,
1461,2,34800,31.21,8192,22318,61,5Malgen's Long Bow,56,15,15,2.90,2, 0,313,5,,,,,
1462,2,8104,6.18,8192,11303,16,6Fine Shortbow,11,15,15,1.70,2, 0,295,1,,,,,
1463,2,18355,10.96,8192,8183,27,6Precision Bow,22,15,15,2.60,2, 0,284,1,,,,,
1464,2,9060,12.22,8192,5817,30,6Lunaris Bow,25,15,15,2.70,2, 0,273,1,1,,,,
1465,2,32079,16.67,8192,19561,33,5Outrider's Bow,28,15,15,2.40,2, 0,270,3,,,,,
1466,2,28344,20.91,8192,15287,45,6Crusader Bow,40,15,15,2.20,2, 0,242,1,,,,,
1467,2,31748,46.11,8192,18835,78,4High Warlord's Recurve,60,15,15,1.80,2, 0,221,2,,,,,
1468,2,20674,7.94,8192,4576,21,6Light Bow,16,15,15,1.70,2, 0,219,1,,,,true,
1469,2,5392,6.00,8192,3036,15,6Heavy Shortbow,10,15,15,2.50,2, 0,218,1,,,,,
1470,2,34223,46.30,8192,21616,78,4Huhuran's Stinger,60,15,15,2.70,2, 0,216,5,,,,,
1471,2,32570,37.50,8192,20038,66,4Mandokir's Sting,60,15,15,2.60,2, 0,210,4,,,,,
1472,2,20722,2.38,8192,2506,8,7Hornwood Recurve Bow,3,15,15,2.10,2, 0,207,1,,,,,
1473,2,20553,16.52,8192,9400,41,7Baelog's Shortbow,36,15,15,2.30,2, 0,201,1,,,,,
1474,2,21111,14.21,8192,11305,35,6Dense Shortbow,30,15,15,1.90,2, 0,196,1,,,,,
1475,2,28572,11.82,8192,15284,29,6Long Battle Bow,24,15,15,2.20,2, 0,170,1,,,,,
1476,2,31759,46.11,8192,18833,78,4Grand Marshal's Bullseye,60,15,15,1.80,2, 0,169,2,,,,,
1477,2,20653,13.61,8192,3037,34,6Whipwood Recurve Bow,29,15,15,1.80,2, 0,168,1,,,,,
1478,2,12883,12.89,8192,4474,32,6Ravenwood Bow,27,15,15,1.90,2, 0,163,1,,,,,
1479,2,33857,38.64,8192,21478,68,4Bow of Taut Sinew,60,15,15,2.20,2, 0,154,5,,,,,
1480,2,20670,9.17,8192,3027,25,7Heavy Recurve Bow,20,15,15,2.40,2, 0,152,1,,,,,
1481,2,32081,32.29,8192,19562,63,5Outrunner's Bow,58,15,15,2.40,2, 0,151,3,,,,,
1482,2,28780,27.22,8192,11628,53,5Houndmaster's Bow,48,15,15,1.80,2, 0,138,1,,,,,
1483,2,20719,5.53,8192,5346,14,6Orcish Battle Bow,9,15,15,1.90,2, 0,138,1,2,,,,
1484,2,28547,25.65,8192,15295,55,6Quillfire Bow,50,15,15,2.30,2, 0,129,1,,,,,
1485,2,28547,30.74,8192,20663,60,5Deep Strike Bow,55,15,15,2.70,2, 0,127,4,,,,,
1486,2,18343,2.25,8192,8179,6,7Cadet's Bow,,15,15,2.00,2, 0,127,1,,,,,
1487,2,32079,27.50,8192,19559,53,5Outrider's Bow,48,15,15,2.40,2, 0,126,3,,,,,
1488,2,28308,12.88,8192,15285,32,6Archer's Longbow,27,15,15,2.60,2, 0,120,1,,,,,
1489,2,27492,26.61,8192,16622,57,6Thornflinger,52,15,15,2.80,2, 0,113,1,1,,,,
1490,2,32081,27.50,8192,19563,53,5Outrunner's Bow,48,15,15,2.40,2, 0,107,3,,,,,
1491,2,32079,32.29,8192,19558,63,5Outrider's Bow,58,15,15,2.40,2, 0,100,3,,,,,
1492,2,20720,3.81,8192,5596,11,7Ashwood Bow,1,15,15,2.10,2, 0,100,1,1,,,,
1493,2,32571,35.00,8192,19993,68,5Hoodoo Hunting Bow,60,15,15,2.80,2, 0,91,4,,,,,
1494,2,28543,23.70,8192,15291,51,6Harpy Needler,46,15,15,2.70,2, 0,87,1,,,,,
1495,2,8107,5.87,8192,2903,15,6Daryl's Hunting Bow,11,15,15,2.30,2, 0,87,1,1,,,,
1496,2,7603,3.75,8192,4931,11,7Hickory Shortbow,7,15,15,2.00,2, 0,87,1,2,,,,
1497,2,3186,3.89,8192,4763,9,6Blackwood Recurve Bow,4,15,15,2.70,2, 0,81,1,,,,,
1498,2,31240,30.65,8192,18729,60,5Screeching Bow,55,15,15,2.30,2, 0,73,1,,,,,
1499,2,33068,27.39,8192,20646,59,6Sandstrider's Mark,54,15,15,2.30,2, 0,58,4,,,,,
1500,2,28309,30.22,8192,15289,65,6Archstrike Bow,60,15,15,2.30,2, 0,53,1,,,,,
1501,2,28322,28.27,8192,15288,61,6Blasthorn Bow,56,15,15,2.60,2, 0,52,1,,,,,
1502,2,20713,6.14,8192,5748,16,6Centaur Longbow,11,15,15,2.20,2, 0,45,1,,,,,
1503,2,28545,29.41,8192,15296,63,6Hawkeye Bow,58,15,15,1.70,2, 0,35,1,,,,,
1504,2,25603,27.81,8192,13175,60,6Voone's Twitchbow,55,15,15,1.60,2, 0,35,1,,,,,
1505,2,20660,7.60,8192,3778,31,8Taut Compound Bow,26,15,15,2.50,2, 0,27,1,,,,true,
1506,2,8106,27.95,8192,18482,60,6Ogre Toothpick Shooter,55,15,15,2.20,2, 0,24,2,,,,,
1507,2,8104,13.04,8192,3028,34,7Longbow,29,15,15,2.30,2, 0,23,1,,,,,
1508,2,20671,5.63,8192,2782,24,8Mishandled Recurve Bow,19,15,15,2.40,2, 0,23,1,,,,true,
1509,2,20668,6.79,8192,2785,28,8Stiff Recurve Bow,23,15,15,2.80,2, 0,22,1,,,,true,
1510,2,28235,2.22,8192,12449,5,7Primitive Bow,,15,15,2.70,2, 0,20,1,,,,,
1511,2,20550,15.20,8192,13824,55,8Recurve Long Bow,45,15,15,2.50,2, 0,19,1,,,,true,
1512,2,2787,3.33,8192,2777,13,8Feeble Shortbow,8,15,15,1.80,2, 0,18,1,,,,true,
1513,2,8106,1.52,8192,2504,2,7Worn Shortbow,,15,15,2.30,2, 0,18,1,,,,,
1514,2,20550,1.11,8192,14394,1,7Durability Bow,,15,15,1.80,2, 0,16,1,,,,,
1515,2,20712,4.41,8192,2780,19,8Light Hunting Bow,14,15,15,1.70,2, 0,15,1,,,,true,
1516,2,2786,1.96,8192,2773,8,8Cracked Shortbow,3,15,15,2.30,2, 0,15,1,,,,true,
1517,2,20723,1.75,8192,2505,4,7Polished Shortbow,,15,15,2.00,2, 0,13,1,,,,,
1518,2,20550,12.22,8192,4025,45,8Balanced Long Bow,40,15,15,1.80,2, 0,12,1,,,,true,
1519,2,20723,2.17,8192,12447,5,7Thistlewood Bow,,15,15,2.30,2, 0,12,1},,,,,
1520,2,22929,30.31,8192,12651,59,5Blackcrow,54,15,26,3.20,18, 0,4470,1,,,,,
1521,2,32146,32.27,8192,19107,63,5Bloodseeker,51,15,26,3.30,18, 0,2702,3,,,,,
1522,2,31239,31.21,8192,18738,61,5Carapace Spine Crossbow,56,15,26,3.30,18, 0,2535,1,,,,,
1523,2,25607,21.25,8192,13038,40,5Swiftwind,35,15,26,2.00,18, 0,1091,1,,,,,
1524,2,32763,45.59,8192,19361,77,4Ashjre'thul-Crossbow of Smiting,60,15,26,3.40,18, 0,718,3,,,,,
1525,2,35253,57.19,8192,22812,89,4Nerubian Slavemaker,60,15,26,3.20,18, 0,657,6,,,,,
1526,2,22929,15.89,8192,13037,32,5Crystalpine Stinger,27,15,26,2.80,18, 0,608,1,,,,,
1527,2,22929,28.87,8192,13040,56,5Heartseeking Crossbow,51,15,26,3.10,18, 0,586,1,,,,,
1528,2,25608,25.19,8192,13039,48,5Skull Splitting Crossbow,43,15,26,2.60,18, 0,474,1,,,,,
1529,2,22929,33.28,8192,22347,65,5Fahrad's Reloading Repeater,60,15,26,3.20,18, 0,263,5,,,,,
1530,2,30747,31.72,8192,18388,62,5Stoneshatter,57,15,26,2.90,18, 0,204,2,,,,,
