classs,flags2,id,level,name,slot,subclass,firstseenpatch,displayid,dmgrange,manargn,popularity,bop,spi,sta,agi,cooldown,sellprice,side,maxcount,reqlevel,mana,splheal,firsplpwr,armor,int,buyprice,reqskill,reqskillrank,health,mlehastepct,sheathtype,str,reqclass,classes,mlecritstrkpct,rgdcritstrkpct,dodgepct,commondrop,avgbuyout,contentPhase,slotbak,rgdhastepct,dmg,blockpct,frosplpwr,shasplpwr,c,c2,n,t,ti,sourcemore,icon,s,healthrgn,z,splpwr,dd,subsubclass,bd,q,speed,def,reqfaction,reqrep,splcritstrkpct,spldmg,mlehitpct,rgdhitpct,mleatkpwr,blockamount,rgdatkpwr,atkpwr,splhitpct
0,8192,5527,25,7Goblin Deviled Clams,0,5, 0,7177,1.00,,334,0,6,6,,1000,95,,,15,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8957,55,7Spinefin Halibut,0,5, 0,24718,1.00,,343,0,,,,1000,200,,,45,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11646,50,6Lesser Arcanum of Voracity,0,6, 0,22651,1.00,,354,0,,8,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,22895,65,7Conjured Cinnamon Roll,0,5, 0,35639,1.00,,361,0,,,,1000,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,118,5,7Minor Healing Potion,0,1, 0,15710,1.00,,370,0,,,,120000,5,,,10,,,,,,,,,80,,,,,,,,,true,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18253,60,7Major Rejuvenation Potion,0,1, 0,24217,1.00,,380,0,,,,120000,15,,,50,,,,,,,,,1600,,,,,,,,,,49955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13513,60,7Flask of Chromatic Resistance,0,3, 0,22191,1.00,,386,0,,,,3000,5000,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9036,42,7Magic Resistance Potion,0,0, 0,1215,1.00,,396,0,,,,120000,20,,,32,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18045,45,7Tender Wolf Steak,0,5, 0,30437,1.00,,399,0,12,12,,1000,300,,,40,,,,,,,,,,,,,,,,,,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2863,15,7Coarse Sharpening Stone,0,-3, 0,24674,1.00,,401,0,,,,1000,10,,,5,,,,,,,,,,,,,,,,,,,140,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11643,50,6Lesser Arcanum of Tenacity,0,6, 0,22651,1.00,,402,0,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3383,20,7Elixir of Wisdom,0,2, 0,15745,1.00,,419,0,,,,3000,100,,,10,,,,,6,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,4539,35,7Goldenbark Apple,0,5, 0,7856,1.00,,419,0,,,,1000,50,,,25,,,,,,1000,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,16325,1.00,,432,0,,,,3000,700,,,40,,,,,,,,,,,,,,,,,,,18727,,,,,,,,1583,2,The Demon Forge,5,5127}],,,,,,,,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,,-1,,,,,,,,,,,,,,,,
0,8192,9224,50,7Elixir of Demonslaying,0,,,,,,,0,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of Demonslaying,6,11477,[c,inv_potion_27,171,,,,,,,,,,,,,,,,,,,,
0,8192,5631,14,7Rage Potion,0,1, 0,15741,1.00,,435,0,,,,120000,30,,,4,,,,,,,,,,,,,1,1,,,,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12213,35,7Carrion Surprise,0,5, 0,22197,1.00,,435,0,8,8,,1000,300,,,25,,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1645,45,7Moonberry Juice,0,5, 0,18060,1.00,332,442,0,,,,1000,100,,,35,,,,,,2000,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12894,1,7Joseph's Wedding Ring,0,0, 0,224,1.00,,444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,15738,1.00,,446,0,,,4,3000,15,,,2,,,,,,,,,,,,,,,,,,,788,,,,,,,,17,1,Apothecary Zamah,5,853}],,,,,,,,1,,,,,,,,,,,,,,,
0,8192,2457,12,7Elixir of Minor Agility,0,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of Minor Agility,6,3230,[c,inv_potion_91,171,,,,,,,,,,,,,,,,,,,,
0,8192,12214,35,7Mystery Stew,0,5, 0,22198,1.00,,446,0,8,8,,1000,300,,,25,,,,,,,,,,,,,,,,,,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20004,58,7Major Troll's Blood Potion,0,2, 0,29353,1.00,,448,0,,,,3000,1000,,,53,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,20,,,,2,,,,,,,,,,,,,,,
0,8192,6929,1,7Bath'rah's Parchment,0,0, 0,7798,1.00,,459,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8548,1,7Divino-matic Rod,0,0, 0,17461,1.00,,461,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6048,27,7Shadow Protection Potion,0,1, 0,15774,1.00,,467,0,,,,120000,100,,,17,,,,,,,,,,,,,,,,,,,3498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6042,30,7Iron Shield Spike,0,6, 0,9637,1.00,,467,0,,,,,250,,,,,,,,,,164,150,,,,,,,,,,,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9319,1,7Nimboya's Laden Pike,0,0, 0,25592,1.00,,471,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5525,15,7Boiled Clams,0,5, 0,8048,1.00,,477,0,4,4,,1000,20,,,5,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13459,58,7Greater Shadow Protection Potion,0,1, 0,17469,1.00,,484,0,,,,120000,100,,,48,,,,,,,,,,,,,,,,,,,33300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4599,45,7Cured Ham Steak,0,5, 0,6350,1.00,,490,0,,,,1000,100,,,35,,,,,,2000,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13462,57,7Purification Potion,0,1, 0,24156,1.00,,502,0,,,,120000,750,,,47,,,,,,,,,,,,,,,,,,,7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3530,1,7Wool Bandage,0,7, 0,11909,1.00,,524,0,,,,,28,,,,,,,,,,129,50,,,,,,,,,,,26,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
0,8192,18251,60,5Core Armor Kit,0,6, 0,30647,1.00,,557,0,,,,1000,5000,,,50,,,,,,,,,,,,,,,,,,,70000,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
,,,,,,5, 0,6327,1.00,,569,0,8,8,,1000,300,,,25,,,,,,,,,,,,,,,,,,,1810,,,,,,,,3,0,Barbecued Buzzard Wings,5,703}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,4457,35,7Barbecued Buzzard Wing,0,,,,,,,0,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbecued Buzzard Wing,6,4094,[c,inv_misc_food_18,185,,,,,,,,,,,,,,,,,,,,
0,8192,6532,30,7Bright Baubles,0,-3, 0,12423,1.00,,574,0,,,,,62,,,,,,,,,250,356,100,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6530,20,7Nightcrawlers,0,-3, 0,18097,1.00,,585,0,,,,,25,,,,,,,,,100,356,50,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,17222,40,7Spider Sausage,0,5, 0,29193,1.00,,591,0,12,12,,1000,300,,,35,,,,,,,,,,,,,,,,,,,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9360,1,7Cuergo's Gold,0,5, 0,18059,1.00,,601,0,,,,,400,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6372,20,7Swim Speed Potion,0,1, 0,15748,1.00,,601,0,,,,120000,35,,,10,,,,,,,,,,,,,,,,,,,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,16971,45,7Clamlette Surprise,0,5, 0,16211,1.00,,608,0,12,12,,1000,300,,,40,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,21217,40,7Sagefish Delight,0,5, 0,28622,1.00,,612,0,,,,1000,125,,,30,,,,,,,,,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0, 0,19576,1.00,,615,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,2,The God Hakkar,5,3528}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,10663,1,7Essence of Hakkar,0,,,,,,,0,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[dd,,,,1477,,,,,,,,,,,,,,,,,,
0,8192,3531,1,7Heavy Wool Bandage,0,7, 0,11910,1.00,,633,0,,,,,57,,,,,,,,,,129,75,,,,,,,,,,,53,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,
0,8192,13445,53,7Elixir of Superior Defense,0,2, 0,16321,1.00,,637,0,,,,3000,500,,,43,,,,,,,,,,,,,,,,,,,5999,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,1179,15,7Ice Cold Milk,0,5, 0,18090,1.00,104,638,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13155,1,7Resonating Skull,0,0, 0,23658,1.00,,642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,17883,1.00,,650,0,,,,3000,200,,,29,,,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,,,1637}],,-1,2,,,,,,,,,,,,,,,
0,8192,8951,39,7Elixir of Greater Defense,0,,,,,,,0,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of Greater Defense,6,11450,[c,inv_potion_65,171,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,18078,1.00,,651,0,,,,,75,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,Nixxrax Fillamug,1,2832,,,,,33}],,,,1,,,,,,,,,,,,,,
0,8192,4595,1,7Junglevine Wine,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stomper Kreeg,1,14322,[bd,,,,2557,,-1,,,,,,,,,,,,,,,,
0,8192,9154,46,7Elixir of Detect Undead,0,2, 0,15714,1.00,,654,0,,,,3000,300,,,36,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,4791,35,7Enchanted Water,0,5, 0,6374,1.00,249,677,0,,,,1000,133,,,25,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,17708,38,7Elixir of Frost Power,0,2, 0,4136,1.00,,682,0,,,,3000,35,,,28,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,,,6, 0,26388,1.00,,697,0,,,,1000,1000,,,40,,,,40,,,,,,,,,,,,,,,4583,,,,,,,,,,Small Brown-wrapped Package,3,15699}],,inv_misc_gift_05,,,,,,,,1,,,,,,,,,,,,,
0,8192,15564,50,7Rugged Armor Kit,0,,,,,,,0,,,,,,,,40,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,Rugged Armor Kit,6,19058,[c,inv_misc_armorkit_09,165,,,,,,,,,,,,,,,,,,,,
0,8192,6043,33,7Iron Counterweight,0,6, 0,7261,1.00,,703,0,,,,,500,,,,,,,,,,164,165,,3,,,,,,,,,4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7967,43,6Mithril Shield Spike,0,6, 0,16189,1.00,,719,0,,,,,250,,,,,,,,,,164,215,,,,,,,,,,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9088,48,7Gift of Arthas,0,2, 0,17889,1.00,,719,0,,,,3000,250,,,38,,,,,,,,,,,,,,,,,,,6400,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,13455,56,7Greater Stoneshield Potion,0,1, 0,17974,1.00,,722,0,,,,120000,750,,,46,,,,,,,,,,,,,,,,,,,11307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6662,18,7Elixir of Giant Growth,0,2, 0,11462,1.00,,731,0,,,,3000,95,,,8,,,,,,,,,,,,8,,,,,,,1397,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,5042,5,7Red Ribboned Wrapping Paper,0,0, 0,6405,1.00,,746,0,,,,,12,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6149,41,7Greater Mana Potion,0,1, 0,15718,1.00,,754,0,,,,120000,120,,,31,,,,,,480,,,,,,,,,,,,,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13461,58,7Greater Arcane Protection Potion,0,1, 0,17403,1.00,,758,0,,,,120000,750,,,48,,,,,,,,,,,,,,,,,,,19897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13453,55,7Elixir of Brute Force,0,2, 0,24212,1.00,,790,0,,18,,3000,1250,,,45,,,,,,,,,,,,18,,,,,,,27300,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,20747,50,7Lesser Mana Oil,0,-3, 0,33454,1.00,8,804,0,,,,1000,1000,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,4134,1.00,,811,0,,,,3000,600,,,38,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,1497}],,-1,2,,,,,,,,,,,,,,,
0,8192,9197,48,7Elixir of Dream Vision,0,,,,,,,0,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of Dream Vision,6,11468,[c,inv_potion_14,171,,,,,,,,,,,,,,,,,,,,
0,8192,2633,32,7Jungle Remedy,0,0, 0,2533,1.00,,820,0,,,,120000,25,,,22,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5633,35,7Great Rage Potion,0,1, 0,15791,1.00,,842,0,,,,120000,150,,,25,,,,,,,,,,,,,1,1,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,24211,1.00,,847,0,18,,,3000,1250,,,44,,,,,18,,,,,,,,,,,,,,10395,,,,,,,,,,Commander Eligor Dawnbringer,1,16115}],,,,,,,,1,,,,,,,,,,,,,,,
0,8192,13447,54,7Elixir of the Sages,0,,,,,,,0,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of the Sages,6,17555,[c,inv_potion_29,171,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,18102,1.00,,852,0,,,,,36,,,,,,,,,145,,,,,,,,,,,,,299,,,,,,,,,,Innkeeper Shay,1,2388,,,,,267}],,,,,,,,,,,,,,,,,,
0,8192,3703,1,7Southshore Stout,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2440,[n,,,,36,,,,,,,,,,,,,,,,,,
0,8192,2594,25,7Flagon of Dwarven Honeymead,0,5, 0,18115,1.00,,860,0,,,,,375,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0, 0,9711,1.00,,877,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405}],,,,,,,,,,,,,,,,,,
0,8192,6074,1,7War Horn Mouthpiece,0,,,,,,,0,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[z,,,,,,,,,,,,,,,,,,,,,,
0,8192,8766,55,7Morning Glory Dew,0,5, 0,926,1.00,489,928,0,,,,1000,200,,,45,,,,,,4000,,,,,,,,,,,,true,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12712,1,7Warosh's Mojo,0,0, 0,15794,1.00,,954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12218,45,7Monster Omelet,0,5, 0,6353,1.00,,964,0,12,12,,1000,300,,,40,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8949,37,7Elixir of Agility,0,2, 0,17882,1.00,,983,0,,,15,3000,200,,,27,,,,,,,,,,,,,,,,,,,1059,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,3928,45,7Superior Healing Potion,0,1, 0,15714,1.00,,986,0,,,,120000,250,,,35,,,,,,1000,,,800,,,,,,,,,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3389,26,7Elixir of Defense,0,2, 0,15773,1.00,,1004,0,,,,3000,40,,,16,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,,,2, 0,4836,1.00,,1017,0,,,,3000,95,,,8,,,,,,,,,,,,,,,,,,,1263,,,,,,,,148,1,Gyromast's Revenge,5,2078}],,,,,,,,2,,,,,,,,,,,,,,,
0,8192,5996,18,7Elixir of Water Breathing,0,,,,,,,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of Water Breathing,6,7179,[c,inv_potion_17,171,,,,,,,,,,,,,,,,,,,,
0,8192,3827,32,7Mana Potion,0,1, 0,15717,1.00,,1017,0,,,,120000,120,,,22,,,,,,480,,,,,,,,,,,,true,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7127,1,7Powdered Azurite,0,0, 0,7171,1.00,,1019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,1208,1.00,,1025,0,,,,1000,6,,,25,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,Food Crate,2,3707}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,8364,35,7Mithril Head Trout,0,,,,,,,0,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mithril Headed Trout,6,20916,[c,inv_misc_fish_02,185,,,,,,,,,,,,,,,,,,,,
0,8192,6049,33,7Fire Protection Potion,0,1, 0,9639,1.00,,1059,0,,,,120000,170,,,23,,,,,,,,,,,,,,,,,,,9850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,929,22,7Healing Potion,0,1, 0,15712,1.00,,1066,0,,,,120000,75,,,12,,,,,,300,,,320,,,,,,,,,true,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6, 0,7326,1.00,,1068,0,,,,1000,600,,,10,,,,,,,,,,,,,,,,,,,975,,,,2,,,,,,Box of Assorted Parts,2,19020,,,,,17}],,,,,,,,,,,,,,,,,,
0,8192,4406,22,7Standard Scope,0,,,,,,,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard Scope,6,3978,[c,inv_misc_spyglass_02,202,,,,,,,,,,,,,,,,,,,,
0,8192,13724,55,7Enriched Manna Biscuit,0,5, 0,21203,1.00,,1133,0,,,,1000,300,,,45,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,4,,,,,,,,,
0,8192,21023,65,7Dirge's Kickin' Chimaerok Chops,0,5, 0,25468,1.00,,1144,0,,25,,1000,250,,,55,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10548,48,7Sniper Scope,0,6, 0,7326,1.00,,1154,0,,,,,2500,,,40,,,,,,,,,,,,,,,,,,,40000,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1, 0,15742,1.00,,1170,0,,,,120000,25,,,5,,,,,,,,,,,,,,,,,,,3333,,,,,,,,,,Eric \The Swift\,1,6907,,,,,1337}],,-1,,1,,,,,,,,,,,,,,
0,8192,2459,15,7Swiftness Potion,0,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiftness Potion,6,2335,[c,inv_potion_95,171,,,,,,,,,,,,,,,,,,,,
0,8192,11622,50,6Lesser Arcanum of Rumination,0,6, 0,22651,1.00,,1201,0,,,,,,2,,50,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1710,31,7Greater Healing Potion,0,1, 0,15713,1.00,,1205,0,,,,120000,125,,,21,,,,,,500,,,520,,,,,,,,,true,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12238,15,7Darkshore Grouper,0,5, 0,33571,1.00,,1212,0,,,,1000,2,,,5,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6041,38,7Steel Weapon Chain,0,6, 0,9635,1.00,,1212,0,,,,,1500,,,,,,,,,,164,190,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20008,57,7Living Action Potion,0,1, 0,3663,1.00,,1242,0,,,,120000,600,,,47,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18254,55,7Runn Tum Tuber Surprise,0,5, 0,26733,1.00,,1245,0,,,,1000,18,,,45,,,,,,,,,,,,,,,,,,,5000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9206,48,7Elixir of Giants,0,2, 0,17904,1.00,,1254,0,,,,3000,700,,,38,,,,,,,,,,,,25,,,,,,,8750,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,9179,47,7Elixir of Greater Intellect,0,2, 0,3664,1.00,,1259,0,,,,3000,1000,,,37,,,,,25,,,,,,,,,,,,,,2438,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,8827,34,7Elixir of Water Walking,0,2, 0,1249,1.00,,1308,0,,,,3000,125,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,21151,1,7Rumsey Rum Black Label,0,5, 0,18099,1.00,,1330,0,,15,,,50,,,,,,,,,,,,,,,,,,,,,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13442,51,7Mighty Rage Potion,0,1, 0,19547,1.00,,1353,0,,,,120000,500,,,46,,,,,,,,,,,,60,1,1,,,,,15800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20749,55,7Brilliant Wizard Oil,0,-3, 0,33452,1.00,,1482,0,,,,1000,1000,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,1,,,,,,,,
0,8192,6299,5,7Sickly Looking Fish,0,5, 0,24696,1.00,,1494,0,,,,1000,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8544,1,7Mageweave Bandage,0,7, 0,17457,1.00,,1511,0,,,,,400,,,,,,,,,,129,150,,,,,,,,,,,390,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,
0,8192,2894,1,7Rhapsody Malt,0,5, 0,18117,1.00,,1558,0,,,,,12,,,1,,,,,,50,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9155,47,7Arcane Elixir,0,2, 0,17896,1.00,,1579,0,,,,3000,400,,,37,,,,,,,,,,,,,,,,,,,4900,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,,,,,,,
0,8192,11644,50,6Lesser Arcanum of Resilience,0,6, 0,22651,1.00,,1582,0,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13893,55,7Large Raw Mightfish,0,5, 0,11932,1.00,,1604,0,,,,1000,15,,,45,,,,,,,,,,,,,,,,,,,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,159,5,7Refreshing Spring Water,0,5, 0,18084,1.00,42,1625,0,,,,1000,1,,,2,,,,,,25,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13443,51,7Superior Mana Potion,0,1, 0,24151,1.00,,1696,0,,,,120000,400,,,41,,,,,,,,,,,,,,,,,,,7821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2091,20,7Magic Dust,0,0, 0,6396,1.00,,1714,0,,,,60000,213,,,10,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20748,55,7Brilliant Mana Oil,0,-3, 0,33455,1.00,12,1735,0,,,,1000,1000,,,45,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13510,60,7Flask of the Titans,0,3, 0,24213,1.00,,1766,0,,,,3000,5000,,,50,,,,,,,,,1200,,,,,,,,,,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13546,35,7Bloodbelly Fish,0,5, 0,4809,1.00,,1777,0,,,,1000,62,,,25,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
