armor,classs,displayid,flags2,id,level,name,reqlevel,slot,slotbak,subclass,firstseenpatch,avgbuyout,dmgrange,dura,sellprice,popularity,contentPhase,bop,sta,str,itemset,commondrop,agi,int,spi,buyprice,def,frores,reqclass,classes,manargn,arcres,firres,natres,shares,maxcount,splheal,side,parrypct,splpwr,mlecritstrkpct,rgdcritstrkpct,mlehitpct,rgdhitpct,atkpwr,rgdatkpwr,arcsplpwr,splcritstrkpct,splpen,splhitpct,shasplpwr,dodgepct,reqfaction,reqrep,blockamount,blockpct,natsplpwr,healthrgn,cooldown,reqskill,reqskillrank,frosplpwr,firsplpwr,reqspell,speed,c,c2,n,t,ti,sourcemore,icon,s,sheathtype,dmg,q,holsplpwr,z
58,4,6902,8192,2393,10,7Light Mail Belt,5,6,6,3, 0,,1.00,20,41,12,,0,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4,6902,8192,1754,26,8Reinforced Chain Belt,21,6,6,3, 0,,1.00,35,359,12,,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,4,27029,8192,14755,28,6Slayer's Sash,23,6,6,3, 0,2000,1.00,35,1118,12,,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4,27094,8192,14773,39,6Ravager's Cord,34,6,6,3, 0,9156,1.00,35,3052,12,,0,8,6,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,4,26245,8192,10269,62,6Masterwork Girdle,57,6,6,3, 0,30800,1.00,35,14106,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,4,6926,8192,2148,27,7Polished Scale Belt,22,6,6,3, 0,,1.00,35,581,13,,0,,,,,,,,2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4,6819,8192,2419,37,7Augmented Chain Belt,32,6,6,3, 0,,1.00,35,1578,13,,0,,,,,,,,7894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4,27792,8192,9901,40,6Jazeraint Belt,35,6,6,3, 0,6900,1.00,35,3294,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,4,22256,8192,12258,44,6Serpent Clasp Belt,39,6,6,3, 0,,1.00,35,4549,13,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4,27159,8192,14793,50,6Protector Waistband,45,6,6,3, 0,41339,1.00,35,6985,13,,0,10,,,,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4,26210,8192,8268,54,6Ebonhold Girdle,49,6,6,3, 0,,1.00,35,8960,13,,0,7,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,4,27310,8192,15683,60,6Triumphant Girdle,55,6,6,3, 0,20000,1.00,35,12666,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4,7932,8192,5425,20,6Runescale Girdle,15,6,6,3, 0,,1.00,30,419,15,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4,26960,8192,15515,25,6Spiked Chain Belt,20,6,6,3, 0,3000,1.00,30,844,15,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4,6902,8192,1746,25,8Linked Chain Belt,20,6,6,3, 0,300,1.00,30,332,15,,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4,27146,8192,14783,46,6Khan's Belt,41,6,6,3, 0,9750,1.00,35,5424,15,,0,7,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4,6926,8192,7546,46,6Champion's Girdle,41,6,6,3, 0,12500,1.00,35,5050,15,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4,27137,8192,14808,59,6Warstrike Belt,54,6,6,3, 0,,1.00,35,11581,15,,0,4,,,,,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4,6902,8192,1738,19,8Laced Mail Belt,14,6,6,3, 0,302,1.00,30,147,17,,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4,25895,8192,4727,38,6Chief Brigadier Girdle,33,6,6,3, 0,4000,1.00,35,2791,17,,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4,8749,8192,5750,23,6Warchief's Girdle,18,6,6,3, 0,2000,1.00,30,641,18,,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4,25781,8192,4707,26,6Lambent Scale Girdle,21,6,6,3, 0,2500,1.00,35,881,18,,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4,19718,8192,10081,50,6Lord's Girdle,45,6,6,3, 0,14500,1.00,35,7345,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4,27894,8192,15598,38,6Steadfast Girdle,33,6,6,3, 0,6630,1.00,35,2763,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,4,6853,8192,2424,50,7Brigandine Belt,45,6,6,3, 0,,1.00,35,4292,19,,0,,,,,,,,21461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,4,27169,8192,15641,51,6Ironhide Belt,46,6,6,3, 0,,1.00,35,7587,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,4,25821,8192,7494,41,6Captain's Waistguard,36,6,6,3, 0,6000,1.00,35,3543,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4,27046,8192,14761,34,6Enduring Belt,29,6,6,3, 0,2000,1.00,35,2024,21,,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,4,26270,8192,10233,57,6Engraved Girdle,52,6,6,3, 0,19900,1.00,35,11106,21,,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4,36968,8192,22195,68,5Light Obsidian Belt,60,6,6,3, 0,,1.00,40,22885,21,5,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4,27008,8192,14746,22,6Hulking Belt,17,6,6,3, 0,1660,1.00,30,589,22,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,4,27185,8192,14803,55,6Bloodlust Belt,50,6,6,3, 0,10000,1.00,35,9087,22,,0,,,,,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4,26987,8192,14725,17,6War Paint Waistband,12,6,6,3, 0,695,1.00,25,292,23,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4,11131,8192,4659,8,7Warrior's Girdle,3,6,6,3, 0,2500,1.00,20,23,24,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4,25813,8192,4717,34,6Mail Combat Belt,29,6,6,3, 0,3099,1.00,35,2014,24,,0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,4,25740,8192,12416,52,6Radiant Belt,47,6,6,3, 0,,1.00,35,7595,25,,0,,,,,,,,,,12,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4,25719,8192,15082,56,6Heavy Scorpid Belt,51,6,6,3, 0,,1.00,35,10375,25,,0,12,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4,27029,8192,15492,15,6Bloodspattered Sash,10,6,6,3, 0,799,1.00,25,212,27,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4,6902,8192,1730,12,8Worn Mail Belt,7,6,6,3, 0,,1.00,20,48,28,,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,4,26076,8192,6425,44,6Blackforge Girdle,39,6,6,3, 0,14000,1.00,35,4478,28,,0,9,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,4,26127,8192,10154,61,6Mercurial Girdle,56,6,6,3, 0,30545,1.00,35,13337,33,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4,25803,8192,4712,29,6Glimmering Mail Girdle,24,6,6,3, 0,3398,1.00,35,1228,35,,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,4,28777,8192,12257,42,6Heavy Notched Belt,37,6,6,3, 0,,1.00,35,3885,37,,0,6,10,,,,,,19429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,4,31532,8192,19043,58,5Heavy Timbermaw Belt,53,6,6,3, 0,,1.00,40,13291,40,3,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,4,26295,8192,10122,55,6Ornate Girdle,50,6,6,3, 0,20000,1.00,35,9007,45,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,4,23529,8192,2851,11,7Copper Chain Belt,6,6,6,3, 0,110,1.00,20,56,47,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,4,25771,8192,9814,24,6Fortified Belt,19,6,6,3, 0,2768,1.00,30,733,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,4,28448,8192,12978,20,5Stormbringer Belt,15,6,6,3, 0,15000,1.00,35,534,83,,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4,31122,8192,18676,61,5Sash of the Windreaver,56,6,6,3, 0,,1.00,40,16080,125,1,0,6,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,
128,4,18283,8192,9405,33,5Girdle of Golem Strength,28,6,6,3, 0,20000,1.00,40,2055,130,,0,,12,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4,25852,8192,2857,18,7Runed Copper Belt,13,6,6,3, 0,190,1.00,25,198,150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,4,31413,8192,16673,58,5Cord of Elements,53,6,6,3, 0,38219,1.00,40,13440,223,,0,6,9,187,,,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,4,28435,8192,13134,49,5Belt of the Gladiator,44,6,6,3, 0,39000,1.00,40,7716,226,,0,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4,31829,8192,16838,66,4Earthfury Belt,60,6,6,3, 0,,1.00,50,25682,269,,0,12,,207,,,21,7,,,,64,64,4,,7,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4,27951,8192,10329,37,6Scarlet Belt,32,6,6,3, 0,3700,1.00,35,2507,371,,0,7,8,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4,28774,8192,16989,59,4Fiery Chain Girdle,54,6,6,3, 0,,1.00,50,18610,608,,0,10,,,,,9,8,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,4,31404,8192,16680,58,5Beaststalker's Belt,53,6,6,3, 0,69000,1.00,40,13788,731,,0,6,9,186,,10,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4,32019,8192,16851,66,4Giantstalker's Belt,60,6,6,3, 0,,1.00,50,27663,1394,,0,16,,206,,18,9,4,,,,4,4,,,7,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4,34241,8192,20153,43,5Defiler's Chain Girdle,40,6,6,3, 0,,1.00,40,4911,3,4},1,6,,,,,,,,,,68,68,,,,,,1,,,,,1,1,,,8,,,,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
208,4,34241,8192,20044,63,5Highlander's Mail Girdle,58,6,6,3, 0,,1.00,40,17677,3,4,1,10,,470,,,17,,,,,4,4,,,,,,1,,,,,,,,,,,,1,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
38,4,9920,8192,4913,5,7Painted Chain Belt,1,6,6,3, 0,,1.00,18,7,4,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4,34241,8192,20198,43,5Defiler's Mail Girdle,40,6,6,3, 0,,1.00,40,5134,4,4,1,6,,,,,15,,,,,68,68,,,,,,1,,,,,,,,,,,,,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
149,4,34241,8192,20119,43,5Highlander's Mail Girdle,40,6,6,3, 0,,1.00,40,5022,4,4,1,6,,,,,15,,,,,4,4,,,,,,1,,,,,,,,,,,,,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
234,4,30325,8192,16464,65,4Marshal's Chain Girdle,60,6,6,3, 0,,1.00,50,12466,4,2,1,18,5,,,18,18,,,,,4,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,9895,8192,2172,5,7Rustic Belt,1,6,6,3, 0,,1.00,18,7,5,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4,7007,8192,4935,8,7Wide Metal Girdle,3,6,6,3, 0,,1.00,20,23,5,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4,27280,8192,16520,60,5Legionnaire's Mail Cinch,55,6,6,3, 0,,1.00,40,7213,5,2,1,11,7,,,,17,4,,,,64,64,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4,6875,8192,3437,8,7Clasped Belt,5,6,6,3, 0,,1.00,20,23,6,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,4,8295,8192,5592,11,7Shackled Girdle,6,6,6,3, 0,,1.00,20,54,6,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,4,28306,8192,11229,32,6Brightscale Girdle,26,6,6,3, 0,,1.00,35,1696,6,,1,6,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4,34241,8192,20089,43,5Highlander's Chain Girdle,40,6,6,3, 0,,1.00,40,5208,6,4,1,6,,,,,,,26040,,,4,4,,,,,,1,,,,,1,1,,,8,,,,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
178,4,34241,8192,20118,53,5Highlander's Mail Girdle,48,6,6,3, 0,,1.00,40,10121,6,4,1,8,,,,,10,,,,,4,4,,,,,,1,,,,,,,,,,,,1,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
199,4,27211,8192,16400,60,5Knight-Captain's Chain Girdle,55,6,6,3, 0,,1.00,40,7768,6,2,1,15,,,,14,9,,,,,4,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4,32644,8192,20178,33,5Defiler's Lamellar Girdle,28,6,6,3, 0,,1.00,40,2210,7,4,1,4,11,,,,5,,,,,2,2,,,,,,1,,,,,,,,,,,,,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
120,4,28265,8192,15588,35,6Bracesteel Belt,31,6,6,3, 0,,1.00,35,2194,7,,1,7,4,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4,34241,8192,20196,53,5Defiler's Mail Girdle,48,6,6,3, 0,,1.00,40,10309,7,4,1,8,,,,,10,,,,,68,68,,,,,,1,,,,,,,,,,,,1,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
170,4,26502,8192,15813,56,6Gold Link Belt,53,6,6,3, 0,,1.00,35,10113,7,,1,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4,26541,8192,15859,59,6Seapost Girdle,55,6,6,3, 0,,1.00,35,11296,7,,1,8,,,,,8,13,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4,31600,8192,19092,60,5Stormpike Mail Girdle,55,6,6,3, 0,,1.00,40,14233,7,3,1,12,,,,12,12,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4,27280,8192,16529,60,5Legionnaire's Chain Girdle,55,6,6,3, 0,,1.00,40,7657,7,2,1,15,,,,14,9,,,,,4,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4,30364,8192,16572,65,4General's Chain Girdle,60,6,6,3, 0,,1.00,50,12233,7,2,1,18,5,,,18,18,,,,,4,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4,6833,8192,1154,14,7Belt of the People's Militia,8,6,6,3, 0,,1.00,20,102,8,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4,8295,8192,15404,18,6Breakwater Girdle,15,6,6,3, 0,,1.00,25,337,8,,1,3,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4,13758,8192,7107,33,6Belt of the Stars,20,6,6,3, 0,,1.00,35,1858,8,,1,6,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4,32644,8192,20108,33,5Highlander's Lamellar Girdle,28,6,6,3, 0,,1.00,40,2075,9,4,1,4,11,,,,5,,,,,2,2,,,,,,1,,,,,,,,,,,,,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
208,4,34241,8192,20195,63,5Defiler's Mail Girdle,58,6,6,3, 0,,1.00,40,17545,9,4,1,10,,484,,,17,,,,,68,68,,,,,,1,,,,,,,,,,,,1,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
234,4,30364,8192,16575,65,4General's Mail Waistband,60,6,6,3, 0,,1.00,50,12373,9,2,1,15,5,,,,25,10,,,,64,64,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4,28300,8192,9666,50,6Stronghorn Girdle,45,6,6,3, 0,,1.00,35,7266,10,,1,11,,,,,10,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4,34241,8192,20088,53,5Highlander's Chain Girdle,48,6,6,3, 0,,1.00,40,10495,10,4,1,8,,,,,,,52478,,,4,4,,,,,,1,,,,,1,1,,,20,,,,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
221,4,32272,8192,19832,61,4Zandalar Predator's Belt,58,6,6,3, 0,,1.00,50,,10,4,1,12,,477,,20,12,9,,,,4,4,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,28201,8192,2690,5,7Latched Belt,2,6,6,3, 0,,1.00,18,7,11,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4,7563,8192,5328,15,6Cinched Belt,9,6,6,3, 0,,1.00,25,205,11,,1,2,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4,28336,8192,10706,47,6Nightscale Girdle,38,6,6,3, 0,,1.00,35,5521,11,,1,2,14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4,34241,8192,20151,53,5Defiler's Chain Girdle,48,6,6,3, 0,,1.00,40,9858,11,4,1,8,,,,,,,,,,68,68,,,,,,1,,,,,1,1,,,20,,,,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
208,4,34241,8192,20150,63,5Defiler's Chain Girdle,58,6,6,3, 0,,1.00,40,16775,11,4,1,10,,483,,,,,,,,68,68,,,,,,1,,,,,1,1,,,34,,,,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
301,4,34203,8192,23663,85,4Girdle of Elemental Fury,60,6,6,3, 0,,1.00,50,64264,12,6,1,20,,,,,21,,,,,,,5,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4,6902,8192,3758,33,6Crusader Belt,26,6,6,3, 0,,1.00,35,1817,13,,1,6,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,4,34241,8192,20043,63,5Highlander's Chain Girdle,58,6,6,3, 0,,1.00,40,17613,13,4,1,10,,469,,,,,88066,,,4,4,,,,,,1,,,,,1,1,,,34,,,,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
128,4,34394,8192,20207,33,5Defiler's Plate Girdle,28,6,6,3, 0,,1.00,40,2122,15,4,1,5,12,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,510,5,,,,,,,,,,,,,,,,,,,,,,,,
128,4,34394,8192,20126,33,5Highlander's Plate Girdle,28,6,6,3, 0,,1.00,40,2058,15,4,1,5,12,,,,,,,,,3,3,,,,,,1,,,,,,,,,,,,,,,,,509,5,,,,,,,,,,,,,,,,,,,,,,,,
275,4,31925,8192,19393,77,4Primalist's Linked Waistguard,60,6,6,3, 0,,1.00,50,47833,15,3,1,13,16,,,,16,15,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,4,34203,8192,21607,81,4Grasp of the Fallen Emperor,60,6,6,3, 0,,1.00,50,56933,15,5,1,17,13,,,12,17,,,,,,,5,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4,32721,8192,20215,70,5Belt of Shriveled Heads,,6,6,3, 0,,1.00,40,24684,17,4,1,18,,,,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,4,32750,8192,19829,61,4Zandalar Augur's Belt,,6,6,3, 0,,1.00,50,,18,4,1,10,,476,,,21,,,,,64,64,4,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4,34694,8192,22098,65,5Cord of The Five Thunders,,6,6,3, 0,,1.00,40,19485,18,5,1,11,10,519,,,11,,,,,,,4,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4,31599,8192,19088,60,5Frostwolf Mail Belt,55,6,6,3, 0,,1.00,40,15319,24,3,1,12,,,,12,12,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,4,27137,8192,19125,49,6Seared Mail Girdle,45,6,6,3, 0,,1.00,35,6652,25,1,1,7,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,4,33824,8192,21463,72,4Ossirian's Binding,60,6,6,3, 0,,1.00,50,34313,25,5,1,19,,,,20,10,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,4,33591,8192,21312,48,6Belt of the Den Watcher,45,6,6,3, 0,,1.00,35,6377,35,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,4,24748,8192,13950,62,5Detention Strap,57,6,6,3, 0,,1.00,40,16447,35,1,1,10,,,,,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4,35747,8192,22470,88,4Earthshatter Girdle,60,6,6,3, 0,,1.00,50,79846,35,6,1,18,,527,,,25,,,,,,,7,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,4,34594,8192,22242,56,5Verek's Leash,51,6,6,3, 0,,1.00,40,11489,37,5,1,8,8,,,8,8,7,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4,35410,8192,22442,88,4Cryptstalker Girdle,60,6,6,3, 0,,1.00,50,75494,38,6,1,22,,530,,23,12,,,,,,,3,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,4,28696,8192,11783,57,5Chillsteel Girdle,52,6,6,3, 0,,1.00,40,12767,52,1,1,,,,,,20,7,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4,34646,8192,22010,65,5Beastmaster's Belt,,6,6,3, 0,,1.00,40,18432,62,5,1,16,,515,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,31902,8192,19380,83,4Therazane's Link,60,6,6,3, 0,,1.00,50,59561,69,3,1,22,,,,,12,12,,,,,,,,,,,,,,,,1,1,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
